suburb_full_name,longitude,latitude,points,focal_longitude,focal_latitude,focal_dist,focal_angle,rownumber,hex_long,hex_lat,hex_id,long,lat,point_id,poly_type,sal_code_2021,sal_name_2021,median_rent_weekly,tot_p_m,tot_p_f,tot_p_p,region,incident_counts,incident_rate,safety,affordability,index,text,log10_incident_rate,log10_median_rent_weekly,group,power10_incident_rate,power10_median_rent_weekly
Dandenong North,145.21423314896379,-37.9559009093208,Melbourne,144.97149505660184,-37.824911565733856,25832.06670896442,124.28906232509846,255,145.17687639095695,-37.94540178702562,18906,145.16687639095696,-37.95117528971751,6,hex,SAL20708,Dandenong North,393,12325,12026,24351,Southern Region,1180,4.845796887191491,45.960502692998205,24.416517055655294,37.342908438061045,"Dandenong North 
Population: 24351 
Incident Rate: 4.85 
Median Weekly Rent: 393 
Index: 37.34",0.6853652066193574,2.5943925503754266,Cheap Risk,4.845796887191491,392.9999999999999
Dandenong South,145.22084307451013,-38.02794591265969,Melbourne,144.97149505660184,-37.824911565733856,31439.99922508365,135.83321992397921,305,145.22687639095696,-38.03200432740406,17959,145.22687639095696,-38.04355133278785,1,hex,SAL20709,Dandenong South,282,92,41,135,Southern Region,1036,767.4074074074074,0.538599640933568,5.026929982046679,2.333931777378812,"Dandenong South 
Population: 135 
Incident Rate: 767.41 
Median Weekly Rent: 282 
Index: 2.33",2.8850259869142083,2.450249108319361,Cheap Risk,767.4074074074077,281.9999999999999
Dandenong South,145.22084307451013,-38.02794591265969,Melbourne,144.97149505660184,-37.824911565733856,31439.99922508365,135.83321992397921,305,145.22687639095696,-38.03200432740406,17959,145.23687639095695,-38.037777830095955,2,hex,SAL20709,Dandenong South,282,92,41,135,Southern Region,1036,767.4074074074074,0.538599640933568,5.026929982046679,2.333931777378812,"Dandenong South 
Population: 135 
Incident Rate: 767.41 
Median Weekly Rent: 282 
Index: 2.33",2.8850259869142083,2.450249108319361,Cheap Risk,767.4074074074077,281.9999999999999
Dandenong South,145.22084307451013,-38.02794591265969,Melbourne,144.97149505660184,-37.824911565733856,31439.99922508365,135.83321992397921,305,145.22687639095696,-38.03200432740406,17959,145.23687639095695,-38.026230824712165,3,hex,SAL20709,Dandenong South,282,92,41,135,Southern Region,1036,767.4074074074074,0.538599640933568,5.026929982046679,2.333931777378812,"Dandenong South 
Population: 135 
Incident Rate: 767.41 
Median Weekly Rent: 282 
Index: 2.33",2.8850259869142083,2.450249108319361,Cheap Risk,767.4074074074077,281.9999999999999
Dandenong South,145.22084307451013,-38.02794591265969,Melbourne,144.97149505660184,-37.824911565733856,31439.99922508365,135.83321992397921,305,145.22687639095696,-38.03200432740406,17959,145.22687639095696,-38.02045732202027,4,hex,SAL20709,Dandenong South,282,92,41,135,Southern Region,1036,767.4074074074074,0.538599640933568,5.026929982046679,2.333931777378812,"Dandenong South 
Population: 135 
Incident Rate: 767.41 
Median Weekly Rent: 282 
Index: 2.33",2.8850259869142083,2.450249108319361,Cheap Risk,767.4074074074077,281.9999999999999
Dandenong South,145.22084307451013,-38.02794591265969,Melbourne,144.97149505660184,-37.824911565733856,31439.99922508365,135.83321992397921,305,145.22687639095696,-38.03200432740406,17959,145.21687639095697,-38.026230824712165,5,hex,SAL20709,Dandenong South,282,92,41,135,Southern Region,1036,767.4074074074074,0.538599640933568,5.026929982046679,2.333931777378812,"Dandenong South 
Population: 135 
Incident Rate: 767.41 
Median Weekly Rent: 282 
Index: 2.33",2.8850259869142083,2.450249108319361,Cheap Risk,767.4074074074077,281.9999999999999
Dandenong South,145.22084307451013,-38.02794591265969,Melbourne,144.97149505660184,-37.824911565733856,31439.99922508365,135.83321992397921,305,145.22687639095696,-38.03200432740406,17959,145.21687639095697,-38.037777830095955,6,hex,SAL20709,Dandenong South,282,92,41,135,Southern Region,1036,767.4074074074074,0.538599640933568,5.026929982046679,2.333931777378812,"Dandenong South 
Population: 135 
Incident Rate: 767.41 
Median Weekly Rent: 282 
Index: 2.33",2.8850259869142083,2.450249108319361,Cheap Risk,767.4074074074077,281.9999999999999
Deanside,144.7041323277093,-37.734217688528474,Melbourne,144.97149505660184,-37.824911565733856,25614.256844858064,-66.68985152142136,254,144.71687639095694,-37.737555690117354,21163,144.71687639095694,-37.74910269550114,1,hex,SAL20724,Deanside,462,340,370,706,Western Region,150,21.246458923512748,3.4111310592459643,63.37522441651705,27.3967684021544,"Deanside 
Population: 706 
Incident Rate: 21.25 
Median Weekly Rent: 462 
Index: 27.4",1.3272865580038775,2.6646419755561257,Overpriced,21.24645892351275,462.0000000000002
Deanside,144.7041323277093,-37.734217688528474,Melbourne,144.97149505660184,-37.824911565733856,25614.256844858064,-66.68985152142136,254,144.71687639095694,-37.737555690117354,21163,144.72687639095693,-37.74332919280925,2,hex,SAL20724,Deanside,462,340,370,706,Western Region,150,21.246458923512748,3.4111310592459643,63.37522441651705,27.3967684021544,"Deanside 
Population: 706 
Incident Rate: 21.25 
Median Weekly Rent: 462 
Index: 27.4",1.3272865580038775,2.6646419755561257,Overpriced,21.24645892351275,462.0000000000002
Deanside,144.7041323277093,-37.734217688528474,Melbourne,144.97149505660184,-37.824911565733856,25614.256844858064,-66.68985152142136,254,144.71687639095694,-37.737555690117354,21163,144.72687639095693,-37.73178218742546,3,hex,SAL20724,Deanside,462,340,370,706,Western Region,150,21.246458923512748,3.4111310592459643,63.37522441651705,27.3967684021544,"Deanside 
Population: 706 
Incident Rate: 21.25 
Median Weekly Rent: 462 
Index: 27.4",1.3272865580038775,2.6646419755561257,Overpriced,21.24645892351275,462.0000000000002
Deanside,144.7041323277093,-37.734217688528474,Melbourne,144.97149505660184,-37.824911565733856,25614.256844858064,-66.68985152142136,254,144.71687639095694,-37.737555690117354,21163,144.71687639095694,-37.726008684733564,4,hex,SAL20724,Deanside,462,340,370,706,Western Region,150,21.246458923512748,3.4111310592459643,63.37522441651705,27.3967684021544,"Deanside 
Population: 706 
Incident Rate: 21.25 
Median Weekly Rent: 462 
Index: 27.4",1.3272865580038775,2.6646419755561257,Overpriced,21.24645892351275,462.0000000000002
Deanside,144.7041323277093,-37.734217688528474,Melbourne,144.97149505660184,-37.824911565733856,25614.256844858064,-66.68985152142136,254,144.71687639095694,-37.737555690117354,21163,144.70687639095695,-37.73178218742546,5,hex,SAL20724,Deanside,462,340,370,706,Western Region,150,21.246458923512748,3.4111310592459643,63.37522441651705,27.3967684021544,"Deanside 
Population: 706 
Incident Rate: 21.25 
Median Weekly Rent: 462 
Index: 27.4",1.3272865580038775,2.6646419755561257,Overpriced,21.24645892351275,462.0000000000002
Deanside,144.7041323277093,-37.734217688528474,Melbourne,144.97149505660184,-37.824911565733856,25614.256844858064,-66.68985152142136,254,144.71687639095694,-37.737555690117354,21163,144.70687639095695,-37.74332919280925,6,hex,SAL20724,Deanside,462,340,370,706,Western Region,150,21.246458923512748,3.4111310592459643,63.37522441651705,27.3967684021544,"Deanside 
Population: 706 
Incident Rate: 21.25 
Median Weekly Rent: 462 
Index: 27.4",1.3272865580038775,2.6646419755561257,Overpriced,21.24645892351275,462.0000000000002
Deepdene,145.06597896632476,-37.81145643541948,Melbourne,144.97149505660184,-37.824911565733856,8452.21457819423,79.75204949973553,60,145.05687639095694,-37.806837722420106,20420,145.05687639095694,-37.818384727803895,1,hex,SAL20728,Deepdene (Vic.),577,1044,1228,2269,Inner South East Region,66,2.908770383428823,72.7109515260323,94.25493716337523,81.32854578096948,"Deepdene 
Population: 2269 
Incident Rate: 2.91 
Median Weekly Rent: 577 
Index: 81.33",0.4637094396569327,2.7611758131557314,Premium Safe,2.908770383428823,576.9999999999999
Deepdene,145.06597896632476,-37.81145643541948,Melbourne,144.97149505660184,-37.824911565733856,8452.21457819423,79.75204949973553,60,145.05687639095694,-37.806837722420106,20420,145.06687639095693,-37.812611225112,2,hex,SAL20728,Deepdene (Vic.),577,1044,1228,2269,Inner South East Region,66,2.908770383428823,72.7109515260323,94.25493716337523,81.32854578096948,"Deepdene 
Population: 2269 
Incident Rate: 2.91 
Median Weekly Rent: 577 
Index: 81.33",0.4637094396569327,2.7611758131557314,Premium Safe,2.908770383428823,576.9999999999999
Deepdene,145.06597896632476,-37.81145643541948,Melbourne,144.97149505660184,-37.824911565733856,8452.21457819423,79.75204949973553,60,145.05687639095694,-37.806837722420106,20420,145.06687639095693,-37.80106421972821,3,hex,SAL20728,Deepdene (Vic.),577,1044,1228,2269,Inner South East Region,66,2.908770383428823,72.7109515260323,94.25493716337523,81.32854578096948,"Deepdene 
Population: 2269 
Incident Rate: 2.91 
Median Weekly Rent: 577 
Index: 81.33",0.4637094396569327,2.7611758131557314,Premium Safe,2.908770383428823,576.9999999999999
Deepdene,145.06597896632476,-37.81145643541948,Melbourne,144.97149505660184,-37.824911565733856,8452.21457819423,79.75204949973553,60,145.05687639095694,-37.806837722420106,20420,145.05687639095694,-37.795290717036316,4,hex,SAL20728,Deepdene (Vic.),577,1044,1228,2269,Inner South East Region,66,2.908770383428823,72.7109515260323,94.25493716337523,81.32854578096948,"Deepdene 
Population: 2269 
Incident Rate: 2.91 
Median Weekly Rent: 577 
Index: 81.33",0.4637094396569327,2.7611758131557314,Premium Safe,2.908770383428823,576.9999999999999
Deepdene,145.06597896632476,-37.81145643541948,Melbourne,144.97149505660184,-37.824911565733856,8452.21457819423,79.75204949973553,60,145.05687639095694,-37.806837722420106,20420,145.04687639095695,-37.80106421972821,5,hex,SAL20728,Deepdene (Vic.),577,1044,1228,2269,Inner South East Region,66,2.908770383428823,72.7109515260323,94.25493716337523,81.32854578096948,"Deepdene 
Population: 2269 
Incident Rate: 2.91 
Median Weekly Rent: 577 
Index: 81.33",0.4637094396569327,2.7611758131557314,Premium Safe,2.908770383428823,576.9999999999999
Deepdene,145.06597896632476,-37.81145643541948,Melbourne,144.97149505660184,-37.824911565733856,8452.21457819423,79.75204949973553,60,145.05687639095694,-37.806837722420106,20420,145.04687639095695,-37.812611225112,6,hex,SAL20728,Deepdene (Vic.),577,1044,1228,2269,Inner South East Region,66,2.908770383428823,72.7109515260323,94.25493716337523,81.32854578096948,"Deepdene 
Population: 2269 
Incident Rate: 2.91 
Median Weekly Rent: 577 
Index: 81.33",0.4637094396569327,2.7611758131557314,Premium Safe,2.908770383428823,576.9999999999999
Deer Park,144.77159823892598,-37.76931530009751,Melbourne,144.97149505660184,-37.824911565733856,18655.859567410724,-70.54802538008902,185,144.77687639095694,-37.77219670626873,20786,144.77687639095694,-37.78374371165252,1,hex,SAL20729,Deer Park,403,9885,9708,19594,Western Region,1162,5.930386853118302,34.11131059245961,27.289048473967686,31.38240574506284,"Deer Park 
Population: 19594 
Incident Rate: 5.93 
Median Weekly Rent: 403 
Index: 31.38",0.7730830243414433,2.6053050461411096,Cheap Risk,5.930386853118301,403.0000000000001
Deer Park,144.77159823892598,-37.76931530009751,Melbourne,144.97149505660184,-37.824911565733856,18655.859567410724,-70.54802538008902,185,144.77687639095694,-37.77219670626873,20786,144.78687639095693,-37.777970208960625,2,hex,SAL20729,Deer Park,403,9885,9708,19594,Western Region,1162,5.930386853118302,34.11131059245961,27.289048473967686,31.38240574506284,"Deer Park 
Population: 19594 
Incident Rate: 5.93 
Median Weekly Rent: 403 
Index: 31.38",0.7730830243414433,2.6053050461411096,Cheap Risk,5.930386853118301,403.0000000000001
Deer Park,144.77159823892598,-37.76931530009751,Melbourne,144.97149505660184,-37.824911565733856,18655.859567410724,-70.54802538008902,185,144.77687639095694,-37.77219670626873,20786,144.78687639095693,-37.766423203576835,3,hex,SAL20729,Deer Park,403,9885,9708,19594,Western Region,1162,5.930386853118302,34.11131059245961,27.289048473967686,31.38240574506284,"Deer Park 
Population: 19594 
Incident Rate: 5.93 
Median Weekly Rent: 403 
Index: 31.38",0.7730830243414433,2.6053050461411096,Cheap Risk,5.930386853118301,403.0000000000001
Deer Park,144.77159823892598,-37.76931530009751,Melbourne,144.97149505660184,-37.824911565733856,18655.859567410724,-70.54802538008902,185,144.77687639095694,-37.77219670626873,20786,144.77687639095694,-37.76064970088494,4,hex,SAL20729,Deer Park,403,9885,9708,19594,Western Region,1162,5.930386853118302,34.11131059245961,27.289048473967686,31.38240574506284,"Deer Park 
Population: 19594 
Incident Rate: 5.93 
Median Weekly Rent: 403 
Index: 31.38",0.7730830243414433,2.6053050461411096,Cheap Risk,5.930386853118301,403.0000000000001
Deer Park,144.77159823892598,-37.76931530009751,Melbourne,144.97149505660184,-37.824911565733856,18655.859567410724,-70.54802538008902,185,144.77687639095694,-37.77219670626873,20786,144.76687639095695,-37.766423203576835,5,hex,SAL20729,Deer Park,403,9885,9708,19594,Western Region,1162,5.930386853118302,34.11131059245961,27.289048473967686,31.38240574506284,"Deer Park 
Population: 19594 
Incident Rate: 5.93 
Median Weekly Rent: 403 
Index: 31.38",0.7730830243414433,2.6053050461411096,Cheap Risk,5.930386853118301,403.0000000000001
Deer Park,144.77159823892598,-37.76931530009751,Melbourne,144.97149505660184,-37.824911565733856,18655.859567410724,-70.54802538008902,185,144.77687639095694,-37.77219670626873,20786,144.76687639095695,-37.777970208960625,6,hex,SAL20729,Deer Park,403,9885,9708,19594,Western Region,1162,5.930386853118302,34.11131059245961,27.289048473967686,31.38240574506284,"Deer Park 
Population: 19594 
Incident Rate: 5.93 
Median Weekly Rent: 403 
Index: 31.38",0.7730830243414433,2.6053050461411096,Cheap Risk,5.930386853118301,403.0000000000001
Delahey,144.77732562275648,-37.7197898818544,Melbourne,144.97149505660184,-37.824911565733856,20707.14336048992,-55.5327349086188,206,144.78687639095696,-37.72023518204166,21357,144.78687639095696,-37.73178218742545,1,hex,SAL20731,Delahey,403,4292,4438,8722,Western Region,284,3.2561339142398533,66.78635547576302,27.289048473967686,50.987432675044886,"Delahey 
Population: 8722 
Incident Rate: 3.26 
Median Weekly Rent: 403 
Index: 50.99",0.5127022577096301,2.6053050461411096,Underrated,3.2561339142398533,403.0000000000001
Delahey,144.77732562275648,-37.7197898818544,Melbourne,144.97149505660184,-37.824911565733856,20707.14336048992,-55.5327349086188,206,144.78687639095696,-37.72023518204166,21357,144.79687639095695,-37.72600868473356,2,hex,SAL20731,Delahey,403,4292,4438,8722,Western Region,284,3.2561339142398533,66.78635547576302,27.289048473967686,50.987432675044886,"Delahey 
Population: 8722 
Incident Rate: 3.26 
Median Weekly Rent: 403 
Index: 50.99",0.5127022577096301,2.6053050461411096,Underrated,3.2561339142398533,403.0000000000001
Delahey,144.77732562275648,-37.7197898818544,Melbourne,144.97149505660184,-37.824911565733856,20707.14336048992,-55.5327349086188,206,144.78687639095696,-37.72023518204166,21357,144.79687639095695,-37.71446167934977,3,hex,SAL20731,Delahey,403,4292,4438,8722,Western Region,284,3.2561339142398533,66.78635547576302,27.289048473967686,50.987432675044886,"Delahey 
Population: 8722 
Incident Rate: 3.26 
Median Weekly Rent: 403 
Index: 50.99",0.5127022577096301,2.6053050461411096,Underrated,3.2561339142398533,403.0000000000001
Delahey,144.77732562275648,-37.7197898818544,Melbourne,144.97149505660184,-37.824911565733856,20707.14336048992,-55.5327349086188,206,144.78687639095696,-37.72023518204166,21357,144.78687639095696,-37.70868817665787,4,hex,SAL20731,Delahey,403,4292,4438,8722,Western Region,284,3.2561339142398533,66.78635547576302,27.289048473967686,50.987432675044886,"Delahey 
Population: 8722 
Incident Rate: 3.26 
Median Weekly Rent: 403 
Index: 50.99",0.5127022577096301,2.6053050461411096,Underrated,3.2561339142398533,403.0000000000001
Delahey,144.77732562275648,-37.7197898818544,Melbourne,144.97149505660184,-37.824911565733856,20707.14336048992,-55.5327349086188,206,144.78687639095696,-37.72023518204166,21357,144.77687639095697,-37.71446167934977,5,hex,SAL20731,Delahey,403,4292,4438,8722,Western Region,284,3.2561339142398533,66.78635547576302,27.289048473967686,50.987432675044886,"Delahey 
Population: 8722 
Incident Rate: 3.26 
Median Weekly Rent: 403 
Index: 50.99",0.5127022577096301,2.6053050461411096,Underrated,3.2561339142398533,403.0000000000001
Delahey,144.77732562275648,-37.7197898818544,Melbourne,144.97149505660184,-37.824911565733856,20707.14336048992,-55.5327349086188,206,144.78687639095696,-37.72023518204166,21357,144.77687639095697,-37.72600868473356,6,hex,SAL20731,Delahey,403,4292,4438,8722,Western Region,284,3.2561339142398533,66.78635547576302,27.289048473967686,50.987432675044886,"Delahey 
Population: 8722 
Incident Rate: 3.26 
Median Weekly Rent: 403 
Index: 50.99",0.5127022577096301,2.6053050461411096,Underrated,3.2561339142398533,403.0000000000001
Derrimut,144.77613805346525,-37.799684028925135,Melbourne,144.97149505660184,-37.824911565733856,17428.786193638527,-80.65677530986598,165,144.77687639095694,-37.806837722420106,20406,144.77687639095694,-37.818384727803895,1,hex,SAL20743,Derrimut,461,4693,4646,9342,Western Region,569,6.090772853778635,32.49551166965888,57.809694793536806,42.62118491921005,"Derrimut 
Population: 9342 
Incident Rate: 6.09 
Median Weekly Rent: 461 
Index: 42.62",0.7846724034433072,2.663700925389648,Overpriced,6.090772853778634,460.99999999999983
